user_id,provider_id,date,time,location,duration,cost,status,services_id_included,event_id
10049,10139,2024-09-19T17:13:48.939334,2024-04-08T22:47:48.939334,Delhi,5,28906,cancelled,"service10101,service10057,service10193,service10119,service10111,service10198,service10105,service10043,service10131,service10089",Wedding
10007,10019,2025-05-09T04:11:48.939334,2023-08-09T20:30:48.939334,Mumbai,1,59410,pending,"service10003,service10123,service10174,service10142,service10067,service10122,service10081,service10136,service10031,service10045",Birthday
10190,10047,2023-07-21T06:21:48.939334,2024-01-27T13:53:48.939334,Hyderabad,2,30823,booked,"service10087,service10081,service10174,service10152,service10131,service10072,service10094,service10149,service10139,service10146",Birthday
10185,10193,2023-09-01T23:36:48.939334,2025-02-01T14:47:48.939334,Hyderabad,7,88669,booked,"service10119,service10019,service10043",Birthday
10096,10180,2023-08-29T18:29:48.939851,2023-11-13T10:00:48.939851,Hyderabad,6,945,pending,"service10072,service10104,service10181,service10029,service10062",Birthday
10138,10091,2025-05-11T18:39:48.939851,2024-08-31T16:30:48.939851,Delhi,3,71736,cancelled,"service10180,service10186,service10184,service10047",Wedding
10038,10145,2023-11-23T02:33:48.939851,2025-05-19T04:06:48.939851,Mumbai,2,61301,booked,"service10111,service10050,service10145,service10103,service10106,service10193,service10128,service10109",Wedding
10059,10193,2023-12-03T13:52:48.940362,2025-01-04T14:03:48.940362,Hyderabad,8,68613,completed,"service10180,service10031,service10175,service10054,service10119,service10120,service10043,service10123,service10089",Birthday
10038,10158,2025-06-01T22:06:48.940362,2025-01-13T16:22:48.940362,Hyderabad,8,87943,pending,"service10045,service10084,service10122,service10194,service10157",Birthday
10064,10176,2024-06-30T05:40:48.940362,2024-08-03T21:23:48.940362,Delhi,10,36246,cancelled,"service10028,service10150,service10122",Wedding
10038,10137,2024-06-24T07:07:48.940362,2025-02-26T02:30:48.940362,Delhi,10,2762,booked,"service10119,service10174,service10097,service10109,service10176,service10107,service10058",Birthday
10025,10039,2023-11-08T19:56:48.940362,2023-08-20T04:00:48.940362,Mumbai,2,58730,cancelled,"service10067,service10047,service10076,service10141,service10182,service10100,service10021,service10145,service10121",Wedding
10049,10104,2025-02-28T17:12:48.940873,2024-06-17T13:20:48.940873,Mumbai,2,23819,completed,"service10160,service10145,service10018,service10027,service10109,service10164,service10141,service10129",Birthday
10020,10029,2023-09-11T11:22:48.940873,2024-04-11T08:44:48.940873,Hyderabad,5,99302,cancelled,"service10111,service10114,service10121,service10078,service10164,service10080",Wedding
10169,10156,2024-02-15T07:36:48.940873,2024-02-06T15:41:48.940873,Delhi,6,85104,completed,"service10061,service10019,service10101,service10040",Birthday
10038,10066,2025-02-07T20:27:48.940873,2023-08-11T00:40:48.940873,Hyderabad,7,28375,cancelled,"service10104,service10047,service10079,service10053,service10158",Birthday
10004,10003,2024-04-02T08:17:48.940873,2025-02-02T16:18:48.940873,Hyderabad,8,41360,cancelled,"service10152,service10199,service10089,service10161,service10149,service10158",Birthday
10044,10084,2024-09-24T05:18:48.941381,2023-10-10T18:23:48.941381,Delhi,8,19235,pending,"service10083,service10080,service10066,service10120",Wedding
10044,10076,2024-09-13T22:19:48.941489,2023-12-16T22:39:48.941489,Mumbai,4,79627,booked,"service10114,service10142,service10107,service10062,service10166,service10091,service10186,service10050,service10147,service10061",Wedding
10132,10027,2024-04-19T23:06:48.941489,2024-04-24T10:35:48.941489,Delhi,3,95790,completed,"service10075,service10123,service10181,service10161,service10180,service10031,service10128,service10135,service10050,service10029",Birthday
10183,10067,2023-07-18T00:07:48.941489,2025-02-28T09:02:48.941489,Hyderabad,5,40711,cancelled,"service10152,service10147,service10106,service10114,service10028,service10134,service10076,service10150,service10066",Wedding
10155,10152,2024-08-01T14:11:48.941991,2024-01-14T21:53:48.941991,Delhi,1,81521,pending,"service10111,service10013",Birthday
10038,10142,2024-12-23T20:23:48.941991,2024-07-02T17:43:48.941991,Delhi,7,68279,completed,"service10099,service10106,service10101,service10174",Birthday
10038,10074,2023-09-06T21:21:48.941991,2023-11-28T06:58:48.941991,Delhi,7,64571,completed,"service10018,service10024,service10087,service10053,service10142,service10089",Birthday
10044,10146,2025-05-01T21:05:48.942509,2023-06-27T01:11:48.942509,Hyderabad,9,79858,pending,"service10002,service10182",Wedding
10124,10080,2024-11-02T23:45:48.942509,2024-07-24T00:00:48.942509,Delhi,10,78270,cancelled,"service10152,service10054,service10047,service10061,service10150,service10031",Birthday
10064,10170,2024-08-16T03:25:48.942509,2024-04-22T18:36:48.942509,Delhi,10,40601,cancelled,"service10099,service10142,service10146,service10021,service10139,service10013,service10136",Wedding
10020,10150,2025-04-17T15:03:48.942509,2024-06-03T04:42:48.942509,Hyderabad,5,37885,completed,"service10134,service10028,service10013,service10128,service10101",Birthday
10197,10002,2024-12-24T06:16:48.943023,2024-10-19T08:03:48.943023,Mumbai,4,41426,booked,"service10024,service10078,service10003,service10062,service10194,service10084,service10054,service10090",Wedding
10148,10115,2024-05-20T02:04:48.943023,2024-07-12T23:03:48.943023,Hyderabad,5,23336,booked,"service10158,service10198,service10141,service10123,service10199",Wedding
10005,10081,2024-11-05T06:09:48.943023,2024-01-11T21:10:48.943023,Delhi,4,35100,booked,"service10043,service10156",Birthday
10183,10145,2024-09-15T03:09:48.943023,2024-12-03T08:49:48.943023,Hyderabad,3,51151,booked,"service10180,service10027,service10108,service10160,service10057",Wedding
10190,10018,2023-06-25T02:16:48.943535,2023-11-22T11:37:48.943535,Mumbai,3,70445,cancelled,"service10013,service10143,service10027,service10039,service10116",Wedding
10190,10147,2025-06-02T14:05:48.943535,2023-10-26T22:38:48.943535,Hyderabad,3,81466,cancelled,service10143,Wedding
10059,10192,2024-04-01T05:46:48.943535,2025-03-06T18:06:48.943535,Mumbai,1,64640,booked,service10195,Birthday
10155,10072,2025-03-14T03:15:48.943535,2025-02-09T22:55:48.943535,Delhi,7,77659,cancelled,"service10146,service10122,service10094,service10057,service10166",Wedding
10200,10103,2024-02-21T02:32:48.944045,2024-10-22T15:38:48.944045,Delhi,9,18021,completed,"service10128,service10113",Birthday
10148,10053,2024-12-07T04:35:48.944045,2024-02-07T07:11:48.944045,Mumbai,2,79409,pending,"service10160,service10128",Birthday
10025,10107,2025-02-15T00:50:48.944045,2023-08-17T21:47:48.944045,Hyderabad,10,40750,booked,"service10161,service10084,service10135,service10184",Birthday
10102,10095,2023-08-05T06:00:48.944045,2024-06-20T04:04:48.944045,Mumbai,3,26031,booked,"service10084,service10031,service10187,service10194,service10105,service10199,service10170,service10180",Wedding
10007,10184,2024-06-01T08:13:48.944045,2025-04-11T13:51:48.944045,Delhi,1,18592,cancelled,"service10043,service10021,service10156,service10194,service10078",Birthday
10148,10029,2025-04-16T08:22:48.944045,2024-04-09T16:43:48.944045,Hyderabad,2,72073,completed,service10136,Birthday
10096,10182,2023-07-02T16:54:48.944595,2023-07-04T10:49:48.944595,Mumbai,2,65966,booked,service10175,Birthday
10183,10021,2023-07-02T13:29:48.944595,2025-01-13T17:49:48.944595,Delhi,8,74566,cancelled,"service10196,service10116,service10074",Wedding
10185,10116,2025-05-10T19:00:48.944595,2023-11-20T04:09:48.944595,Hyderabad,5,67421,completed,"service10101,service10075,service10047,service10109,service10196",Wedding
10042,10116,2023-07-15T09:10:48.944595,2024-08-04T08:05:48.944595,Hyderabad,9,40862,completed,"service10076,service10199,service10194,service10176,service10090,service10013,service10078,service10149",Wedding
10125,10180,2023-08-16T16:18:48.944595,2024-09-15T18:47:48.944595,Hyderabad,7,89628,completed,"service10180,service10129,service10021",Birthday
10070,10146,2024-08-29T23:13:48.944595,2025-03-19T09:30:48.944595,Mumbai,4,38662,completed,"service10072,service10081",Wedding
10007,10074,2023-07-04T01:09:48.945109,2025-01-12T07:49:48.945109,Delhi,6,98599,cancelled,"service10119,service10087,service10085,service10129,service10118",Wedding
10183,10081,2023-10-10T20:38:48.945109,2024-08-29T09:24:48.945109,Delhi,9,88872,completed,"service10072,service10161",Wedding
10125,10158,2025-03-11T20:38:48.945109,2024-03-10T00:29:48.945109,Hyderabad,7,13259,booked,service10027,Birthday
10197,10013,2023-11-28T00:37:48.945109,2024-06-02T06:20:48.945109,Mumbai,3,64733,booked,"service10099,service10186,service10195",Wedding
10049,10111,2025-03-23T14:07:48.945109,2024-10-17T06:21:48.945109,Delhi,7,49970,booked,"service10072,service10021,service10196,service10118,service10154,service10116,service10095,service10157",Birthday
10183,10081,2023-11-30T10:31:48.945109,2023-08-15T17:25:48.945109,Mumbai,10,15636,cancelled,"service10094,service10193,service10101,service10170,service10072,service10040,service10019,service10078,service10100",Birthday
10102,10142,2024-12-03T18:34:48.945624,2024-05-04T12:01:48.945624,Hyderabad,9,60474,cancelled,"service10129,service10118,service10186",Birthday
10102,10094,2023-07-19T05:05:48.945624,2025-05-30T02:17:48.945624,Hyderabad,6,79572,cancelled,"service10176,service10196,service10137,service10078,service10108,service10199,service10119,service10161,service10101",Wedding
10169,10186,2023-07-03T04:02:48.945624,2024-03-02T10:07:48.945624,Mumbai,4,25324,pending,"service10194,service10128",Wedding
10125,10118,2024-07-01T08:35:48.945624,2024-03-15T12:27:48.945624,Hyderabad,8,84533,cancelled,"service10166,service10146,service10083",Birthday
10038,10196,2024-08-22T07:38:48.945624,2024-05-14T05:23:48.945624,Hyderabad,1,97735,completed,"service10137,service10063,service10150,service10195,service10131,service10089,service10080,service10040,service10139,service10192",Wedding
10096,10145,2024-03-25T05:07:48.945624,2025-03-06T21:47:48.946138,Mumbai,8,22714,cancelled,service10052,Birthday
10177,10186,2024-12-03T21:51:48.946138,2023-10-16T14:56:48.946138,Mumbai,5,7884,completed,"service10078,service10129,service10156,service10106,service10083,service10142,service10012,service10021,service10109",Birthday
10020,10002,2024-09-01T10:15:48.946138,2025-04-16T03:35:48.946138,Mumbai,4,36216,cancelled,"service10037,service10143",Birthday
10025,10057,2023-11-24T14:48:48.946138,2024-12-01T14:49:48.946138,Hyderabad,8,25996,booked,service10039,Wedding
10190,10118,2023-12-23T03:21:48.946138,2023-08-10T11:30:48.946138,Delhi,10,48850,pending,"service10092,service10150,service10089,service10097,service10014,service10107,service10167,service10136",Wedding
10064,10167,2023-08-17T09:41:48.946138,2025-03-20T05:04:48.946138,Mumbai,8,53949,cancelled,"service10129,service10108,service10015,service10187,service10145",Birthday
10049,10150,2023-06-20T21:31:48.946654,2024-01-22T11:26:48.946654,Hyderabad,5,10015,cancelled,"service10103,service10061",Wedding
10148,10081,2024-12-08T10:57:48.946654,2024-05-11T14:56:48.946654,Mumbai,2,9563,pending,"service10075,service10028,service10002,service10104,service10003,service10141,service10084",Wedding
10138,10107,2024-07-28T19:56:48.946654,2023-09-11T09:52:48.946654,Delhi,9,9120,booked,"service10063,service10019,service10043,service10013,service10052,service10111,service10099",Wedding
10077,10116,2024-07-09T22:38:48.946654,2024-05-23T14:13:48.946654,Hyderabad,4,62697,cancelled,"service10184,service10195,service10142,service10052",Birthday
10049,10108,2024-07-27T07:32:48.946654,2024-09-07T02:41:48.946654,Mumbai,5,85289,completed,"service10045,service10135,service10053,service10120,service10050,service10129,service10043",Birthday
10020,10084,2025-04-09T01:55:48.946654,2024-09-02T03:02:48.946654,Mumbai,5,18398,booked,"service10052,service10111,service10057,service10107,service10119,service10128",Wedding
10177,10137,2024-10-02T22:57:48.947169,2024-04-22T01:30:48.947169,Mumbai,1,74020,pending,"service10002,service10139,service10137,service10134,service10079,service10136,service10019,service10040,service10129",Birthday
10069,10108,2023-10-07T03:06:48.947169,2025-05-20T08:34:48.947169,Hyderabad,8,57729,booked,"service10061,service10120,service10178,service10114,service10031",Wedding
10070,10109,2024-02-12T23:21:48.947169,2024-08-29T12:19:48.947169,Mumbai,7,21616,pending,"service10063,service10040,service10187,service10057,service10054,service10018",Wedding
10077,10081,2024-06-01T00:58:48.947169,2025-05-27T20:10:48.947169,Mumbai,6,60663,cancelled,"service10029,service10167,service10083,service10105,service10013,service10156",Birthday
10169,10112,2023-07-01T01:38:48.947169,2024-12-22T16:25:48.947169,Hyderabad,6,23148,completed,"service10040,service10108,service10031",Wedding
10044,10039,2024-09-25T09:26:48.947680,2024-03-06T21:37:48.947680,Mumbai,3,96590,cancelled,"service10085,service10106,service10178",Wedding
10069,10133,2023-11-28T07:55:48.947680,2023-08-22T15:05:48.947680,Delhi,5,74824,booked,service10120,Wedding
10197,10187,2024-10-05T15:21:48.947680,2024-08-04T14:26:48.947680,Mumbai,2,39830,completed,"service10108,service10031,service10052,service10028,service10195,service10079,service10136,service10067",Birthday
10148,10164,2024-03-28T03:52:48.947680,2025-05-03T04:59:48.947680,Hyderabad,7,43754,cancelled,"service10095,service10066,service10045,service10052,service10043,service10109,service10112,service10062",Wedding
10042,10186,2024-02-03T20:23:48.947680,2024-09-01T11:59:48.947680,Mumbai,10,94471,pending,"service10021,service10167,service10198,service10161,service10143,service10037,service10094,service10103,service10119",Birthday
10148,10095,2024-03-31T07:33:48.948195,2024-05-26T05:36:48.948195,Hyderabad,10,95858,pending,"service10146,service10195,service10027,service10052",Birthday
10096,10043,2024-01-09T23:36:48.948195,2023-08-09T01:19:48.948195,Delhi,7,8818,booked,"service10078,service10166,service10118,service10084,service10107,service10182,service10074,service10002,service10054",Wedding
10038,10178,2023-08-26T00:37:48.948195,2025-04-02T11:25:48.948195,Mumbai,3,56591,completed,"service10089,service10091,service10050,service10120,service10193,service10052,service10079,service10176",Wedding
10044,10129,2024-08-07T23:12:48.948195,2025-05-20T04:41:48.948195,Hyderabad,10,56246,cancelled,"service10037,service10152,service10031",Wedding
10059,10152,2023-06-25T05:08:48.948195,2023-12-03T15:51:48.948195,Mumbai,9,61598,pending,"service10018,service10158",Birthday
10125,10013,2025-02-24T06:11:48.948706,2025-04-22T08:15:48.948706,Mumbai,10,75222,pending,"service10045,service10157,service10021,service10103,service10192,service10112,service10091,service10012,service10054,service10043",Wedding
10138,10149,2024-01-04T14:03:48.948706,2025-05-07T20:24:48.948706,Mumbai,9,97912,completed,service10145,Wedding
10007,10053,2023-11-20T07:18:48.948706,2024-03-09T09:38:48.948706,Hyderabad,4,21174,pending,"service10187,service10031,service10085",Wedding
10125,10154,2024-06-06T09:46:48.948706,2023-11-28T12:31:48.948706,Delhi,9,20460,completed,"service10037,service10094,service10012,service10050,service10062,service10109,service10081,service10079,service10142",Wedding
10049,10170,2024-03-15T19:09:48.948706,2024-08-05T08:44:48.948706,Hyderabad,8,16407,booked,"service10094,service10131,service10105,service10095,service10192,service10012,service10075,service10108",Wedding
10177,10181,2023-12-16T14:48:48.948706,2024-03-04T02:01:48.948706,Mumbai,3,85921,pending,"service10122,service10079,service10090,service10109,service10062,service10141,service10027",Birthday
10007,10090,2023-06-13T21:59:48.949216,2024-06-10T18:16:48.949216,Hyderabad,1,1088,completed,"service10106,service10142,service10161,service10002,service10089,service10152,service10122,service10121,service10154,service10186",Birthday
10005,10181,2024-12-19T19:54:48.949216,2025-05-27T20:51:48.949216,Delhi,4,43461,completed,"service10149,service10084,service10176,service10139,service10114,service10134,service10186",Wedding
10148,10075,2024-08-02T03:35:48.949216,2025-03-28T13:01:48.949216,Delhi,1,73252,completed,service10085,Birthday
10007,10101,2024-09-02T02:12:48.949216,2024-07-04T06:00:48.949216,Delhi,5,72071,cancelled,"service10182,service10137,service10181,service10131,service10031",Wedding
10069,10076,2023-09-08T17:07:48.949216,2023-11-21T03:51:48.949216,Mumbai,7,47345,booked,"service10015,service10170",Birthday
10004,10002,2023-12-30T03:22:48.949216,2023-08-24T06:07:48.949216,Mumbai,5,48572,completed,"service10112,service10167,service10028,service10115,service10184,service10052,service10084,service10119",Wedding
10007,10062,2024-07-18T23:40:48.949726,2024-07-18T06:23:48.949726,Delhi,6,57999,cancelled,"service10154,service10114,service10128,service10121,service10166,service10062,service10084,service10141,service10012,service10193",Wedding
10005,10029,2024-02-10T06:59:48.949726,2024-03-02T04:26:48.949726,Hyderabad,5,37874,booked,"service10112,service10091",Birthday
10096,10108,2024-02-23T22:56:48.949726,2023-09-19T00:25:48.949726,Hyderabad,3,52834,booked,"service10112,service10180,service10184,service10031,service10002,service10027",Wedding
10185,10145,2024-03-31T18:40:48.949726,2023-12-24T13:38:48.949726,Hyderabad,8,68906,cancelled,"service10111,service10131",Wedding
10049,10040,2024-04-23T03:58:48.949726,2024-10-20T10:46:48.949726,Delhi,7,41936,pending,"service10112,service10101,service10192,service10068,service10039,service10043,service10157,service10156,service10135",Wedding
10007,10167,2024-03-12T21:11:48.949726,2024-10-29T00:45:48.949726,Hyderabad,5,88449,cancelled,"service10085,service10080,service10024,service10095,service10037,service10137",Wedding
10148,10018,2024-01-11T21:48:48.950236,2024-01-26T04:39:48.950236,Hyderabad,4,79669,completed,"service10137,service10198,service10111,service10150,service10113,service10099,service10178,service10142,service10018,service10106",Wedding
10185,10120,2024-04-14T19:05:48.950236,2025-02-22T10:14:48.950236,Mumbai,2,69511,completed,"service10149,service10109,service10114",Birthday
10042,10079,2025-01-20T21:23:48.950236,2023-06-27T13:58:48.950236,Delhi,3,43977,completed,service10053,Wedding
10125,10129,2025-05-04T00:55:48.950236,2024-07-11T04:54:48.950236,Delhi,3,81935,pending,"service10167,service10103",Wedding
10025,10085,2025-03-30T23:34:48.950236,2024-11-24T13:02:48.950236,Hyderabad,5,1341,booked,"service10021,service10103,service10109,service10106,service10115",Wedding
10185,10118,2023-11-19T00:49:48.950747,2024-07-09T19:51:48.950747,Delhi,2,72083,cancelled,"service10090,service10186,service10152,service10089,service10052",Wedding
10200,10111,2024-04-13T21:34:48.950747,2023-09-21T21:03:48.950747,Mumbai,1,51323,pending,"service10066,service10139,service10072,service10021,service10136,service10152,service10058,service10083,service10128",Birthday
10049,10079,2024-11-13T10:56:48.950747,2023-08-28T17:09:48.950747,Mumbai,8,80983,completed,"service10092,service10109,service10115,service10113,service10103",Wedding
10020,10108,2024-11-29T16:26:48.950747,2024-01-31T21:25:48.950747,Mumbai,5,50853,pending,"service10112,service10012,service10045,service10158,service10104,service10115,service10135,service10118,service10170,service10061",Wedding
10071,10186,2024-12-20T13:42:48.950747,2025-02-03T18:05:48.950747,Mumbai,9,24833,completed,"service10149,service10014,service10145,service10085,service10099,service10175",Wedding
10077,10154,2025-05-23T21:40:48.950747,2023-08-20T13:02:48.950747,Delhi,8,90803,pending,"service10084,service10039,service10105",Wedding
10177,10067,2025-01-07T10:10:48.951259,2023-12-03T11:48:48.951259,Hyderabad,6,5333,pending,"service10187,service10166,service10039,service10037,service10013,service10133,service10043",Birthday
10038,10118,2025-05-04T01:08:48.951259,2024-09-13T03:18:48.951259,Mumbai,4,2528,completed,"service10119,service10012,service10184,service10061,service10053,service10080,service10142,service10113,service10072,service10150",Wedding
10059,10119,2024-06-22T08:13:48.951259,2023-07-05T22:54:48.951259,Mumbai,1,46642,completed,"service10013,service10135",Birthday
10038,10075,2025-01-26T07:57:48.951259,2024-09-14T23:20:48.951259,Hyderabad,3,29262,completed,"service10167,service10158,service10040,service10154,service10031,service10058",Birthday
10148,10058,2024-02-27T08:08:48.951259,2024-04-27T22:56:48.951259,Mumbai,3,72493,pending,"service10050,service10108,service10101",Birthday
10148,10150,2024-02-24T15:16:48.951259,2024-10-15T09:07:48.951259,Hyderabad,3,19704,cancelled,"service10160,service10184,service10101,service10136,service10166,service10145",Birthday
10038,10039,2024-08-19T21:59:48.951773,2023-08-09T05:27:48.951773,Delhi,1,21640,cancelled,service10170,Birthday
10132,10133,2024-04-18T17:13:48.951773,2024-05-08T04:41:48.951773,Mumbai,2,18257,pending,"service10013,service10134,service10091,service10043,service10057,service10158,service10184,service10157",Wedding
10169,10175,2023-12-01T04:15:48.951773,2024-05-29T14:27:48.951773,Mumbai,1,71970,pending,"service10013,service10029,service10015,service10091,service10142,service10085",Birthday
10200,10095,2024-08-24T17:39:48.951773,2024-09-08T18:18:48.951773,Hyderabad,5,82589,pending,"service10166,service10003",Birthday
10169,10097,2024-07-17T20:21:48.951773,2024-07-31T04:06:48.951773,Hyderabad,3,3006,cancelled,"service10160,service10062",Birthday
10049,10123,2023-09-07T15:59:48.951773,2025-05-11T10:53:48.951773,Delhi,8,2627,pending,"service10187,service10135,service10075,service10104,service10123,service10040,service10043",Wedding
10183,10105,2025-03-13T23:17:48.952283,2023-08-21T22:17:48.952283,Hyderabad,8,81891,completed,"service10105,service10068,service10061",Wedding
10059,10150,2023-08-09T05:06:48.952283,2024-11-11T07:10:48.952283,Mumbai,5,15606,pending,"service10167,service10193,service10123,service10094,service10180,service10040",Birthday
10125,10031,2023-12-12T03:02:48.952283,2025-03-07T00:35:48.952283,Mumbai,2,33956,completed,"service10057,service10136,service10158,service10175,service10134,service10181,service10072,service10196,service10133",Birthday
10183,10182,2024-03-31T23:43:48.952283,2025-01-07T20:23:48.952283,Hyderabad,5,66942,cancelled,"service10061,service10187,service10062,service10133",Wedding
10077,10133,2023-06-09T05:51:48.952283,2024-01-21T18:15:48.952283,Mumbai,4,64989,booked,"service10092,service10176,service10195,service10063,service10170,service10072,service10076,service10154,service10021,service10101",Birthday
10005,10052,2025-03-20T12:23:48.952795,2025-01-18T04:39:48.952795,Mumbai,9,80877,completed,"service10018,service10123",Wedding
10102,10012,2024-02-14T12:15:48.952795,2024-04-10T10:34:48.952795,Hyderabad,9,73709,booked,"service10091,service10029,service10106,service10129,service10187,service10067,service10134,service10092,service10131",Birthday
10197,10154,2023-06-18T12:36:48.952795,2024-10-06T05:49:48.952795,Delhi,2,37482,pending,"service10149,service10076,service10094,service10135,service10021,service10027",Wedding
10059,10134,2024-03-29T02:01:48.952795,2024-08-30T15:06:48.952795,Mumbai,3,86581,pending,"service10118,service10135,service10090,service10021,service10186,service10061",Birthday
10070,10027,2023-12-21T05:18:48.952795,2023-11-14T07:08:48.952795,Hyderabad,5,1224,booked,"service10121,service10101,service10072,service10050,service10156,service10014,service10194,service10068",Birthday
10169,10160,2024-02-23T17:55:48.952795,2024-02-12T09:44:48.952795,Mumbai,10,88065,pending,service10113,Birthday
10059,10174,2023-10-01T20:56:48.953309,2024-05-20T11:45:48.953309,Mumbai,2,8682,booked,"service10116,service10081,service10075,service10167,service10014,service10149,service10072,service10115,service10047,service10193",Wedding
10124,10099,2024-04-22T00:06:48.953309,2025-05-26T20:51:48.953309,Delhi,8,97236,cancelled,"service10063,service10018,service10161,service10135,service10099,service10174,service10052,service10160,service10112",Birthday
10102,10103,2025-06-05T12:44:48.953309,2024-01-24T07:31:48.953309,Mumbai,8,58739,booked,service10024,Birthday
10069,10133,2023-09-12T06:37:48.953309,2024-06-19T17:25:48.953309,Delhi,2,84894,booked,"service10074,service10091,service10037,service10066,service10115,service10090",Birthday
10049,10107,2023-07-24T00:43:48.953309,2023-09-22T06:17:48.953309,Mumbai,2,45972,cancelled,"service10072,service10146,service10184,service10101",Wedding
10007,10050,2024-01-13T21:21:48.953826,2025-04-18T15:02:48.953826,Delhi,5,15614,pending,"service10161,service10115,service10196,service10099",Birthday
10059,10101,2023-09-11T06:12:48.953826,2024-12-18T20:29:48.953826,Mumbai,9,32418,booked,"service10078,service10003,service10143,service10050,service10128,service10154",Wedding
10132,10015,2025-04-28T09:00:48.953826,2023-11-02T13:20:48.953826,Mumbai,1,70985,pending,"service10178,service10052,service10018,service10184,service10182,service10043,service10160,service10133,service10194,service10092",Birthday
10102,10081,2024-08-09T06:03:48.953826,2025-05-20T19:37:48.953826,Mumbai,1,17992,pending,"service10085,service10198",Birthday
10138,10161,2024-09-20T11:24:48.953826,2024-02-18T15:29:48.953826,Mumbai,7,6696,pending,"service10097,service10067,service10184,service10018,service10113",Birthday
10155,10100,2024-07-08T04:01:48.953826,2025-01-24T00:00:48.953826,Mumbai,5,63337,cancelled,"service10047,service10139,service10131,service10113,service10050,service10137",Wedding
10125,10182,2024-09-26T06:14:48.954341,2024-09-26T16:13:48.954341,Mumbai,3,96906,pending,"service10072,service10054,service10106,service10154,service10122,service10100",Birthday
10032,10028,2023-12-24T21:32:48.954341,2024-09-28T04:17:48.954341,Hyderabad,7,2061,completed,"service10090,service10013,service10015,service10028,service10182,service10180",Wedding
10069,10135,2024-11-21T07:56:48.954341,2025-03-15T22:03:48.954341,Delhi,3,99268,booked,"service10050,service10106,service10133,service10089,service10178,service10052,service10100,service10099",Wedding
10185,10108,2025-03-20T11:36:48.954341,2025-05-30T06:00:48.954341,Mumbai,4,99833,booked,"service10024,service10166,service10104,service10192,service10027,service10043,service10199,service10137,service10003,service10107",Wedding
10197,10090,2025-03-20T00:56:48.954341,2024-12-20T20:36:48.954341,Delhi,10,67499,completed,"service10114,service10121,service10145,service10095,service10018,service10170,service10176,service10047,service10106",Wedding
10004,10104,2024-04-11T02:49:48.954855,2025-05-01T19:18:48.954855,Hyderabad,6,75000,booked,"service10131,service10113,service10134,service10118,service10119,service10193,service10053,service10043,service10087",Birthday
10044,10178,2025-03-18T19:42:48.954855,2023-10-03T07:33:48.954855,Mumbai,4,19863,cancelled,"service10160,service10192,service10100",Wedding
10200,10108,2025-02-22T03:15:48.954855,2025-03-01T07:01:48.954855,Hyderabad,9,41418,pending,"service10186,service10079,service10111,service10180,service10075,service10131,service10062,service10150,service10066",Birthday
10138,10178,2023-11-14T09:09:48.954855,2025-02-14T06:59:48.954855,Mumbai,9,92355,cancelled,"service10111,service10013,service10054,service10029,service10167,service10014,service10084,service10040,service10123,service10131",Wedding
10038,10198,2023-11-13T08:39:48.954855,2025-05-10T23:17:48.954855,Mumbai,7,66692,pending,"service10057,service10120,service10150,service10101,service10003,service10089,service10081,service10040",Wedding
10070,10063,2024-12-19T10:25:48.955373,2024-08-16T22:09:48.955373,Hyderabad,3,10511,completed,"service10090,service10120,service10013,service10133,service10043,service10158,service10040,service10157,service10061,service10052",Birthday
10005,10053,2023-06-27T20:02:48.955373,2025-02-18T03:25:48.955373,Hyderabad,1,33139,pending,"service10062,service10119,service10081",Wedding
10020,10150,2023-12-02T00:27:48.955373,2024-01-05T22:44:48.955373,Hyderabad,9,55330,booked,"service10067,service10147",Wedding
10038,10187,2023-12-29T10:56:48.955373,2023-07-16T05:01:48.955373,Delhi,8,30920,completed,"service10024,service10081,service10028,service10112,service10043,service10104,service10199,service10174,service10122,service10180",Wedding
10200,10114,2024-09-25T22:02:48.955373,2025-01-03T01:18:48.955373,Hyderabad,8,49014,completed,service10037,Wedding
10200,10099,2024-10-27T05:20:48.955889,2023-10-06T01:42:48.955889,Hyderabad,9,23817,completed,"service10081,service10108,service10061,service10147,service10015,service10024,service10116",Wedding
10138,10039,2024-08-27T13:17:48.955889,2023-10-17T03:23:48.955889,Mumbai,5,83695,completed,"service10149,service10075,service10107,service10194,service10081,service10087,service10053,service10182,service10037",Birthday
10197,10028,2023-09-11T09:08:48.955889,2023-08-01T13:06:48.955889,Delhi,1,82330,booked,"service10181,service10085,service10123,service10014,service10090,service10087",Birthday
10064,10083,2025-04-06T18:26:48.955889,2023-08-21T13:43:48.955889,Delhi,5,82475,cancelled,"service10176,service10074",Birthday
10148,10118,2023-08-23T12:08:48.956406,2024-12-14T20:05:48.956406,Delhi,2,12601,cancelled,"service10114,service10085",Wedding
10169,10013,2023-11-06T12:23:48.956406,2024-07-28T12:27:48.956406,Delhi,2,59142,cancelled,"service10108,service10095,service10112,service10053",Birthday
10190,10107,2024-08-14T00:46:48.956406,2024-09-10T20:21:48.956406,Hyderabad,1,12842,pending,"service10157,service10122,service10045,service10050",Wedding
10077,10054,2025-01-08T12:47:48.956406,2024-01-17T16:54:48.956406,Mumbai,2,70845,booked,service10131,Birthday
10071,10147,2023-09-19T23:19:48.956920,2024-04-13T23:16:48.956920,Hyderabad,6,60886,pending,"service10137,service10120",Birthday
